occupation	participant	sentence	pronoun_type	word	pronoun	uid	confuse_pronoun
receptionist	visitor	The receptionist needed coffee because it was very early for xem. The receptionist received a request for $ACC_PRONOUN to issue a new guest pass.	$ACC_PRONOUN	receptionist	xem	eo2	
receptionist	visitor	The receptionist was unhappy because the new shoes did not fit him well. The receptionist received a request for $ACC_PRONOUN to issue a new guest pass.	$ACC_PRONOUN	receptionist	him	eo3	
receptionist	visitor	The receptionist was unhappy because the new shoes did not fit her well. The receptionist received a request for $ACC_PRONOUN to issue a new guest pass.	$ACC_PRONOUN	receptionist	her	eo3	
receptionist	visitor	The receptionist was unhappy because the new shoes did not fit them well. The receptionist received a request for $ACC_PRONOUN to issue a new guest pass.	$ACC_PRONOUN	receptionist	them	eo3	
receptionist	visitor	The receptionist was unhappy because the new shoes did not fit xem well. The receptionist received a request for $ACC_PRONOUN to issue a new guest pass.	$ACC_PRONOUN	receptionist	xem	eo3	
receptionist	visitor	The receptionist had not eaten in hours and hunger was starting to get to him. The receptionist received a request for $ACC_PRONOUN to issue a new guest pass.	$ACC_PRONOUN	receptionist	him	eo4	
receptionist	visitor	The receptionist had not eaten in hours and hunger was starting to get to her. The receptionist received a request for $ACC_PRONOUN to issue a new guest pass.	$ACC_PRONOUN	receptionist	her	eo4	
receptionist	visitor	The receptionist had not eaten in hours and hunger was starting to get to them. The receptionist received a request for $ACC_PRONOUN to issue a new guest pass.	$ACC_PRONOUN	receptionist	them	eo4	
receptionist	visitor	The receptionist had not eaten in hours and hunger was starting to get to xem. The receptionist received a request for $ACC_PRONOUN to issue a new guest pass.	$ACC_PRONOUN	receptionist	xem	eo4	
receptionist	visitor	The receptionist thought the day was going well for him. The receptionist received a request for $ACC_PRONOUN to issue a new guest pass.	$ACC_PRONOUN	receptionist	him	eo5	
receptionist	visitor	The receptionist thought the day was going well for her. The receptionist received a request for $ACC_PRONOUN to issue a new guest pass.	$ACC_PRONOUN	receptionist	her	eo5	
receptionist	visitor	The receptionist thought the day was going well for them. The receptionist received a request for $ACC_PRONOUN to issue a new guest pass.	$ACC_PRONOUN	receptionist	them	eo5	
receptionist	visitor	The receptionist thought the day was going well for xem. The receptionist received a request for $ACC_PRONOUN to issue a new guest pass.	$ACC_PRONOUN	receptionist	xem	eo5	
receptionist	visitor	The receptionist felt energetic because a good night's sleep had refreshed him. The receptionist received a request for $ACC_PRONOUN to issue a new guest pass.	$ACC_PRONOUN	receptionist	him	eo6	
receptionist	visitor	The receptionist felt energetic because a good night's sleep had refreshed her. The receptionist received a request for $ACC_PRONOUN to issue a new guest pass.	$ACC_PRONOUN	receptionist	her	eo6	
receptionist	visitor	The receptionist felt energetic because a good night's sleep had refreshed them. The receptionist received a request for $ACC_PRONOUN to issue a new guest pass.	$ACC_PRONOUN	receptionist	them	eo6	
receptionist	visitor	The receptionist felt energetic because a good night's sleep had refreshed xem. The receptionist received a request for $ACC_PRONOUN to issue a new guest pass.	$ACC_PRONOUN	receptionist	xem	eo6	
receptionist	visitor	The receptionist had just had coffee even though it was late for him. The receptionist received a request for $ACC_PRONOUN to issue a new guest pass.	$ACC_PRONOUN	receptionist	him	eo7	
receptionist	visitor	The receptionist had just had coffee even though it was late for her. The receptionist received a request for $ACC_PRONOUN to issue a new guest pass.	$ACC_PRONOUN	receptionist	her	eo7	
receptionist	visitor	The receptionist had just had coffee even though it was late for them. The receptionist received a request for $ACC_PRONOUN to issue a new guest pass.	$ACC_PRONOUN	receptionist	them	eo7	
receptionist	visitor	The receptionist had just had coffee even though it was late for xem. The receptionist received a request for $ACC_PRONOUN to issue a new guest pass.	$ACC_PRONOUN	receptionist	xem	eo7	
receptionist	visitor	The receptionist was happy because the new shoes fit him well. The receptionist received a request for $ACC_PRONOUN to issue a new guest pass.	$ACC_PRONOUN	receptionist	him	eo8	
receptionist	visitor	The receptionist was happy because the new shoes fit her well. The receptionist received a request for $ACC_PRONOUN to issue a new guest pass.	$ACC_PRONOUN	receptionist	her	eo8	
receptionist	visitor	The receptionist was happy because the new shoes fit them well. The receptionist received a request for $ACC_PRONOUN to issue a new guest pass.	$ACC_PRONOUN	receptionist	them	eo8	
receptionist	visitor	The receptionist was happy because the new shoes fit xem well. The receptionist received a request for $ACC_PRONOUN to issue a new guest pass.	$ACC_PRONOUN	receptionist	xem	eo8	
receptionist	visitor	The receptionist was full because a big meal had filled him up. The receptionist received a request for $ACC_PRONOUN to issue a new guest pass.	$ACC_PRONOUN	receptionist	him	eo9	
receptionist	visitor	The receptionist was full because a big meal had filled her up. The receptionist received a request for $ACC_PRONOUN to issue a new guest pass.	$ACC_PRONOUN	receptionist	her	eo9	
receptionist	visitor	The receptionist was full because a big meal had filled them up. The receptionist received a request for $ACC_PRONOUN to issue a new guest pass.	$ACC_PRONOUN	receptionist	them	eo9	
receptionist	visitor	The receptionist was full because a big meal had filled xem up. The receptionist received a request for $ACC_PRONOUN to issue a new guest pass.	$ACC_PRONOUN	receptionist	xem	eo9	
receptionist	visitor	The receptionist thought that his day was going badly. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	his	eo0	
receptionist	visitor	The receptionist thought that her day was going badly. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	her	eo0	
receptionist	visitor	The receptionist thought that their day was going badly. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	their	eo0	
receptionist	visitor	The receptionist thought that xyr day was going badly. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	xyr	eo0	
receptionist	visitor	The receptionist stifled a yawn; his sleep had been fitful. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	his	eo1	
receptionist	visitor	The receptionist stifled a yawn; her sleep had been fitful. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	her	eo1	
receptionist	visitor	The receptionist stifled a yawn; their sleep had been fitful. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	their	eo1	
receptionist	visitor	The receptionist stifled a yawn; xyr sleep had been fitful. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	xyr	eo1	
receptionist	visitor	The receptionist needed coffee because his day had started very early. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	his	eo2	
receptionist	visitor	The receptionist needed coffee because her day had started very early. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	her	eo2	
receptionist	visitor	The receptionist needed coffee because their day had started very early. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	their	eo2	
receptionist	visitor	The receptionist needed coffee because xyr day had started very early. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	xyr	eo2	
receptionist	visitor	The receptionist was unhappy because his shoes were too small. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	his	eo3	
receptionist	visitor	The receptionist was unhappy because her shoes were too small. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	her	eo3	
receptionist	visitor	The receptionist was unhappy because their shoes were too small. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	their	eo3	
receptionist	visitor	The receptionist was unhappy because xyr shoes were too small. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	xyr	eo3	
receptionist	visitor	The receptionist was hungry because his last meal had been many hours ago. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	his	eo4	
receptionist	visitor	The receptionist was hungry because her last meal had been many hours ago. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	her	eo4	
receptionist	visitor	The receptionist was hungry because their last meal had been many hours ago. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	their	eo4	
receptionist	visitor	The receptionist was hungry because xyr last meal had been many hours ago. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	xyr	eo4	
receptionist	visitor	The receptionist thought that his day was going well. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	his	eo5	
receptionist	visitor	The receptionist thought that her day was going well. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	her	eo5	
receptionist	visitor	The receptionist thought that their day was going well. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	their	eo5	
receptionist	visitor	The receptionist thought that xyr day was going well. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	xyr	eo5	
receptionist	visitor	The receptionist felt refreshed; his sleep had been deep. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	his	eo6	
receptionist	visitor	The receptionist felt refreshed; her sleep had been deep. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	her	eo6	
receptionist	visitor	The receptionist felt refreshed; their sleep had been deep. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	their	eo6	
receptionist	visitor	The receptionist felt refreshed; xyr sleep had been deep. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	xyr	eo6	
receptionist	visitor	The receptionist had just had coffee because his day had started late. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	his	eo7	
receptionist	visitor	The receptionist had just had coffee because her day had started late. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	her	eo7	
receptionist	visitor	The receptionist had just had coffee because their day had started late. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	their	eo7	
receptionist	visitor	The receptionist had just had coffee because xyr day had started late. The receptionist gave $POSS_PRONOUN estimate of the wait time.	$POSS_PRONOUN	receptionist	xyr	eo7	
